term,estimate,std_error,t_value,p_value,spec,n,r2,treated_pids,treated_rows,treated_event_rows,control_pids
event_time::1,-0.052256,0.012957,-4.03,1e-04,pct_female_port_5_9,1251467,0.4012,3983,39295,18978,116857
event_time::2,-0.021428,0.012257,-1.75,0.0804,pct_female_port_5_9,1251467,0.4012,3983,39295,18978,116857
event_time::3,-0.006547,0.012972,-0.5,0.6138,pct_female_port_5_9,1251467,0.4012,3983,39295,18978,116857
event_time::4,0.024963,0.047565,0.52,0.5997,pct_female_port_5_9,1251467,0.4012,3983,39295,18978,116857
event_time::5,-0.033191,0.021331,-1.56,0.1197,pct_female_port_5_9,1251467,0.4012,3983,39295,18978,116857
event_time::-3,0.005167,0.007344,0.7,0.4817,pct_female_port_10_,1286655,0.4011,7897,74627,35806,116857
event_time::-1,-0.02685,0.009843,-2.73,0.0064,pct_female_port_10_,1286655,0.4011,7897,74627,35806,116857
event_time::0,-0.026735,0.010652,-2.51,0.0121,pct_female_port_10_,1286655,0.4011,7897,74627,35806,116857
event_time::1,-0.02667,0.008531,-3.13,0.0018,pct_female_port_10_,1286655,0.4011,7897,74627,35806,116857
event_time::2,0.003916,0.008636,0.45,0.6502,pct_female_port_10_,1286655,0.4011,7897,74627,35806,116857
event_time::3,0.015988,0.009977,1.6,0.109,pct_female_port_10_,1286655,0.4011,7897,74627,35806,116857
event_time::4,0.03876,0.011566,3.35,8e-04,pct_female_port_10_,1286655,0.4011,7897,74627,35806,116857
event_time::5,0.036566,0.009048,4.04,1e-04,pct_female_port_10_,1286655,0.4011,7897,74627,35806,116857
