term,estimate,std_error,t_value,p_value,spec,n,r2,treated_pids,treated_rows,treated_event_rows,control_pids
event_time::1,0.193597,0.015921,12.16,0,permit_rate_port_5_9,1739592,0.2063,4212,57596,29094,123082
event_time::2,0.087538,0.014481,6.04,0,permit_rate_port_5_9,1739592,0.2063,4212,57596,29094,123082
event_time::3,0.031618,0.009159,3.45,6e-04,permit_rate_port_5_9,1739592,0.2063,4212,57596,29094,123082
event_time::4,0.017353,0.010555,1.64,0.1002,permit_rate_port_5_9,1739592,0.2063,4212,57596,29094,123082
event_time::5,0.024653,0.008631,2.86,0.0043,permit_rate_port_5_9,1739592,0.2063,4212,57596,29094,123082
event_time::-3,-0.007492,0.00242,-3.1,0.002,permit_rate_port_10_,1797572,0.1977,8452,115609,58468,123082
event_time::-1,-0.004874,0.002341,-2.08,0.0373,permit_rate_port_10_,1797572,0.1977,8452,115609,58468,123082
event_time::0,0.336247,0.014361,23.41,0,permit_rate_port_10_,1797572,0.1977,8452,115609,58468,123082
event_time::1,0.356842,0.016991,21,0,permit_rate_port_10_,1797572,0.1977,8452,115609,58468,123082
event_time::2,0.120902,0.008459,14.29,0,permit_rate_port_10_,1797572,0.1977,8452,115609,58468,123082
event_time::3,0.036196,0.006156,5.88,0,permit_rate_port_10_,1797572,0.1977,8452,115609,58468,123082
event_time::4,0.02026,0.005673,3.57,4e-04,permit_rate_port_10_,1797572,0.1977,8452,115609,58468,123082
event_time::5,0.017808,0.005589,3.19,0.0014,permit_rate_port_10_,1797572,0.1977,8452,115609,58468,123082
