term,estimate,std_error,t_value,p_value,spec,n,r2,treated_pids,treated_rows,treated_event_rows,control_pids
event_time::5,-0.000469,0.001923,-0.24,0.8071,pct_latino_port_2_4,1383207,0.7354,9125,96272,47110,117404
event_time::-3,-0.002625,0.002099,-1.25,0.211,pct_latino_port_5_9,1328693,0.7369,4006,41673,20144,117404
event_time::-1,-0.0049,0.002335,-2.1,0.0358,pct_latino_port_5_9,1328693,0.7369,4006,41673,20144,117404
event_time::0,-0.001161,0.003018,-0.38,0.7004,pct_latino_port_5_9,1328693,0.7369,4006,41673,20144,117404
event_time::1,0.000309,0.003184,0.1,0.9226,pct_latino_port_5_9,1328693,0.7369,4006,41673,20144,117404
event_time::2,0.004624,0.00351,1.32,0.1877,pct_latino_port_5_9,1328693,0.7369,4006,41673,20144,117404
event_time::3,0.000809,0.00353,0.23,0.8187,pct_latino_port_5_9,1328693,0.7369,4006,41673,20144,117404
event_time::4,-0.002232,0.003508,-0.64,0.5246,pct_latino_port_5_9,1328693,0.7369,4006,41673,20144,117404
event_time::5,0.002751,0.005416,0.51,0.6115,pct_latino_port_5_9,1328693,0.7369,4006,41673,20144,117404
event_time::-3,0.001878,0.00261,0.72,0.4718,pct_latino_port_10_,1365907,0.739,7955,79020,37904,117404
event_time::-1,-0.001065,0.00283,-0.38,0.7067,pct_latino_port_10_,1365907,0.739,7955,79020,37904,117404
event_time::0,2.4e-05,0.003129,0.01,0.9939,pct_latino_port_10_,1365907,0.739,7955,79020,37904,117404
event_time::1,-0.000439,0.002598,-0.17,0.8657,pct_latino_port_10_,1365907,0.739,7955,79020,37904,117404
event_time::2,0.000926,0.002037,0.45,0.6494,pct_latino_port_10_,1365907,0.739,7955,79020,37904,117404
event_time::3,0.004991,0.002121,2.35,0.0186,pct_latino_port_10_,1365907,0.739,7955,79020,37904,117404
event_time::4,0.003996,0.002218,1.8,0.0716,pct_latino_port_10_,1365907,0.739,7955,79020,37904,117404
event_time::5,0.003729,0.004336,0.86,0.3898,pct_latino_port_10_,1365907,0.739,7955,79020,37904,117404
