scenario,c_source,bC_M_note,m0,bM_C,mean_m_rate_cf,zero_share_m_cf,beta_maint_on_c_rate_cf
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.12,0.25,0.108038372871396,0,0.167161724290809
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.12,0.5,0.111532497046226,0,0.326868099465709
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.12,0.75,0.115445249645951,0,0.482201324261657
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.12,1,0.119852207827587,0,0.633406757744202
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.12,1.25,0.1248457263511,0,0.780919047418507
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.12,1.5,0.130539193777746,0,0.925321603813832
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.12,1.75,0.137072489188424,0,1.06726694084783
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.12,2,0.144619008427392,0,1.20738607939039
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.12,2.25,0.153394750123312,0,1.346214111042
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.12,2.5,0.163670114876771,0,1.48414240814262
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.12,2.75,0.175785291060731,0,1.62139551170099
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.12,3,0.190170398238065,0,1.75803192986916
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.167162610118016,-0.5,0.138603514697817,0,-0.338208751734405
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.167162610118016,-0.25,0.142183353510638,0,-0.165490099801596
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.167162610118016,0,0.146129017020833,0,0.00301796607854012
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.167162610118016,0.25,0.150499803350727,0,0.1671617242569
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.167162610118016,0.5,0.155367194326907,0,0.326868099431778
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.167162610118016,0.75,0.160817743804542,0,0.482201324230648
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.167162610118016,1,0.166956732407236,0,0.633406757714065
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.167162610118016,1.25,0.17391281232443,0,0.780919047385399
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.167162610118016,1.5,0.181843936288267,0,0.925321603771473
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.167162610118016,1.75,0.190944958900944,0,1.06726694078606
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.167162610118016,2,0.20145742434504,0,1.20738607929476
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.167162610118016,2.25,0.213682223408467,0,1.34621411089563
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.167162610118016,2.5,0.227996030009329,0,1.48414240814261
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.167162610118016,2.75,0.244872733950582,0,1.621395511701
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.167162610118016,3,0.264911501138835,0,1.75803192986917
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.2,-0.5,0.165830761556024,0,-0.33820875125529
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.2,-0.25,0.170113823193184,0,-0.165490100057274
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.2,0,0.174834572058507,0,0.00301796607729598
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.2,0.25,0.180063954785673,0,0.167161724284681
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.2,0.5,0.185887495077057,0,0.326868099459568
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.2,0.75,0.192408749409935,0,0.482201324256007
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.2,1,0.199753679712662,0,0.633406757738569
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.2,1.25,0.208076210585181,0,0.780919047411869
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.2,1.5,0.217565322962924,0,0.925321603804183
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.2,1.75,0.228454148647385,0,1.06726694083143
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.2,2,0.241031680712331,0,1.20738607936116
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.2,2.25,0.255657916872193,0,1.3462141109913
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.2,2.5,0.272783524794631,0,1.48414240805959
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.2,2.75,0.292975485101231,0,1.621395511701
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.2,3,0.316950663730116,0,1.75803192986917
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.3,-0.5,0.248746142334029,0,-0.338208751723186
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.3,-0.25,0.255170734789772,0,-0.165490100111481
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.3,0,0.262251858087753,0,0.0030179660771617
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.3,0.25,0.270095932178501,0,0.167161724290639
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.3,0.5,0.278831242615583,0,0.326868099465534
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.3,0.75,0.288613124114898,0,0.482201324261492
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.3,1,0.299630519568989,0,0.633406757744036
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.3,1.25,0.312114315877776,0,0.780919047418278
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.3,1.5,0.326347984444392,0,0.925321603813437
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.3,1.75,0.342681222971094,0,1.06726694084716
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.3,2,0.361547521068512,0,1.20738607938914
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.3,2.25,0.383486875308321,0,1.34621411103876
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.3,2.5,0.409175287191978,0,1.48414240813305
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.3,2.75,0.439463227651888,0,1.62139551170102
fixed_c_rate_no_reverse_feedback,c_rate,interpreted_without_reverse_feedback,0.3,3,0.475425995595221,0,1.75803192986916
