eval_id,objective,Dalph,sigma_eta_sort,p_bad_shape1,p_bad_shape2,aF,bF_theta,bF_delta,aC,bC_theta,bC_s_bad,bC_old,bC_new,bC_M,m0,bM_theta,bM_old,bM_new,bM_C,target_mean_f_rate,sim_mean_f_rate,target_mean_m_rate,sim_mean_m_rate,target_mean_c_rate,sim_mean_c_rate,target_mean_m_rate_pos,sim_mean_m_rate_pos,target_m_rate_pos_p50,sim_m_rate_pos_p50,target_m_rate_pos_p90,sim_m_rate_pos_p90,target_nhood_mean_s_sd,sim_nhood_mean_s_sd,target_nhood_mean_s_p90_p10,sim_nhood_mean_s_p90_p10,target_nhood_mean_f_rate_sd,sim_nhood_mean_f_rate_sd,target_nhood_mean_f_rate_p90_p10,sim_nhood_mean_f_rate_p90_p10,target_sorting_coef_high_filing_nhood,sim_sorting_coef_high_filing_nhood,target_sorting_coef_high_bin_nhood,sim_sorting_coef_high_bin_nhood,target_beta_ppml_s,sim_beta_ppml_s,target_beta_ppml_s_x_high_filing,sim_beta_ppml_s_x_high_filing,target_beta_maint_on_c_rate,sim_beta_maint_on_c_rate,target_filing_resid_sd_nhood_fe,sim_filing_resid_sd_nhood_fe
92,9.87617867104483,10.0735078969112,0.522273086544235,2.09266706449953,6.01374682885204,-2.26527359529582,0.817168621161874,1.12573945015775,-2.13397110828409,0.180457637702053,-0.229115485597734,-0.220829150851372,0.0674424540868998,-0.15257067408058,0.255836327084624,0.0347264047041835,0.273113591616748,0.226717818844389,0.318527654513664,0.044241339993459,0.144229240570678,0.0441024730331521,0.324257472129592,0.071375934398548,0.102036861490834,0.256854603562484,0.344481009715928,0.125,0.333333333333333,0.555555555555556,0.555555555555556,0.310673322365642,0.115588037128333,0.840913393975788,0.30319116384523,0.0386669403524218,0.0360635933621385,0.0808385761830327,0.0902897200265621,0.0658888106203269,0.138566223646572,0.072062596883406,0.140854979978326,-0.0569810497914896,0.234768058007109,-0.115921198470314,-0.0960597872507178,1.20232679111338,-0.198524912046316,0.126117532234751,0.131899314352774
75,9.88105011310408,10.0747989028912,0.575152964272329,2.02616150754541,6.00699411894062,-2.42520109710876,0.737533012645534,1.17479890289124,-2.02520109710876,0.296771706727972,-0.140425573655701,0.174798902891238,0.0247989028912375,-0.116845161089661,0.216219659476546,-0.125201097108763,0.224798902891237,0.0331322362245707,0.194798902891238,0.044241339993459,0.117329515507248,0.0441024730331521,0.248581648198321,0.071375934398548,0.151955106706785,0.256854603562484,0.277514670102523,0.125,0.222222222222222,0.555555555555556,0.444444444444444,0.310673322365642,0.123079337347443,0.840913393975788,0.32807601952065,0.0386669403524218,0.0236172870288041,0.0808385761830327,0.0588743617838417,0.0658888106203269,0.0938000471807793,0.072062596883406,0.100083481070824,-0.0569810497914896,1.11990396916565,-0.115921198470314,-0.16316530866168,1.20232679111338,0.0388290359045356,0.126117532234751,0.113597738749811
61,9.91340805064529,10.0630813645118,0.565344738997367,1.94836819550524,6.06308136451177,-2.43691863548823,0.735932301868881,1.16308136451177,-2.03691863548823,0.325118401548808,-0.328585302154896,0.163081364511771,0.0130813645117708,-0.116236074418421,0.245764864511771,-0.136918635488229,0.213081364511771,0.313081364511771,0.183081364511771,0.044241339993459,0.116453794491739,0.0441024730331521,0.290467329710731,0.071375934398548,0.145199541798405,0.256854603562484,0.308100411234648,0.125,0.285714285714286,0.555555555555556,0.555555555555556,0.310673322365642,0.126658007869408,0.840913393975788,0.327599990851719,0.0386669403524218,0.0263545772929727,0.0808385761830327,0.0667455473599541,0.0658888106203269,0.0960281028376805,0.072062596883406,0.100396549895035,-0.0569810497914896,0.970895827654556,-0.115921198470314,-0.342574265085129,1.20232679111338,-0.0158048922404483,0.126117532234751,0.111521144567831
70,10.1185650803674,10.0925311741897,0.557427932237819,2.02890653227128,5.53697561863419,-2.40746882581026,0.746631534888207,1.19253117418975,-2.00746882581026,0.287454412506781,-0.147037911324922,0.192531174189744,0.0425311741897443,-0.120933789957358,0.225416254656814,-0.107468825810256,0.242531174189744,0.342531174189744,0.212531174189744,0.044241339993459,0.125407232257479,0.0441024730331521,0.271871534816613,0.071375934398548,0.15772749563485,0.256854603562484,0.295931915555093,0.125,0.277777777777778,0.555555555555556,0.5,0.310673322365642,0.120627537116821,0.840913393975788,0.304751644736006,0.0386669403524218,0.0291119682683241,0.0808385761830327,0.0677516527950425,0.0658888106203269,0.106632888124435,0.072062596883406,0.112006790695328,-0.0569810497914896,1.09132322162128,-0.115921198470314,-0.235354569359876,1.20232679111338,0.0408414001621948,0.126117532234751,0.117221870987144
97,10.1468419353595,10.0199862139609,0.574475738618977,2.02747114484143,6.00200255922086,-2.195387846194,0.733124857832618,1.10561144989156,-2.1123570051951,0.296846089661839,-0.140988415034856,0.144066886316287,-0.0167927387408694,-0.10844438342293,0.202562864244557,-0.131498957305113,0.184913853571353,0.24085957009819,0.177607900276444,0.044241339993459,0.147960015117221,0.0441024730331521,0.231939376524127,0.071375934398548,0.135519154591504,0.256854603562484,0.259001552614452,0.125,0.222222222222222,0.555555555555556,0.444444444444444,0.310673322365642,0.125040357787225,0.840913393975788,0.319809859617315,0.0386669403524218,0.0319929890265327,0.0808385761830327,0.0773320979335131,0.0658888106203269,0.112834242754956,0.072062596883406,0.117165132484584,-0.0569810497914896,1.0563975939884,-0.115921198470314,-0.33005320739973,1.20232679111338,-0.0218357927726031,0.126117532234751,0.130352889291391
87,10.3794213071497,10.0162656237694,0.584045169751548,2.01679888162538,6.00449107819774,-2.45196997293842,0.724100776126209,1.10685394871987,-2.10491064509205,0.315820937641094,-0.125958153416857,0.148030027061583,-0.00196997293841691,-0.110816649866771,0.20421780845827,-0.151969972938417,0.176039286320842,0.24719536244218,0.404141138172694,0.044241339993459,0.113793562533036,0.0441024730331521,0.238453893659446,0.071375934398548,0.138566257684521,0.256854603562484,0.265506788065398,0.125,0.222222222222222,0.555555555555556,0.444444444444444,0.310673322365642,0.124029274502295,0.840913393975788,0.329096579055138,0.0386669403524218,0.0247768941137342,0.0808385761830327,0.0591893106607123,0.0658888106203269,0.0892856606390982,0.072062596883406,0.0943296257566562,-0.0569810497914896,1.10896649215513,-0.115921198470314,-0.0313768830410695,1.20232679111338,-0.0468937781595397,0.126117532234751,0.111086058645626
50,10.3831513236726,10,0.6,2,6,-2.5,0.7,1.1,-2.1,0.35,-0.1,0.1,-0.05,-0.1,0.1826835,0.3,0.15,0.25,0.12,0.044241339993459,0.107135330326022,0.0441024730331521,0.224571568231678,0.071375934398548,0.137271260343309,0.256854603562484,0.254893206576375,0.125,0.222222222222222,0.555555555555556,0.444444444444444,0.310673322365642,0.126315762694898,0.840913393975788,0.335843940440322,0.0386669403524218,0.0245590818257422,0.0808385761830327,0.0619035357045525,0.0658888106203269,0.0773193286641216,0.072062596883406,0.0844128176982817,-0.0569810497914896,1.50672006582512,-0.115921198470314,-0.139427671487344,1.20232679111338,0.261516361221023,0.126117532234751,0.107109408841978
77,10.5617358952267,10.0831098921014,0.572392182524809,2.02906834171713,6.00777124326736,-2.41689010789863,0.741703347383926,1.18310989210138,-2.01689010789863,0.290857451919969,-0.14491730406189,0.183109892101375,0.0331098921013749,-0.118716845655179,0.219945899418385,-0.116890107898625,0.233109892101375,0.245146929138412,0.203109892101375,0.044241339993459,0.119549876274634,0.0441024730331521,0.260326519393541,0.071375934398548,0.154108451195834,0.256854603562484,0.286088682204716,0.125,0.222222222222222,0.555555555555556,0.444444444444444,0.310673322365642,0.122766394789461,0.840913393975788,0.325256086545824,0.0386669403524218,0.0265988592522069,0.0808385761830327,0.0663713886768587,0.0658888106203269,0.0999313664203725,0.072062596883406,0.106681235199818,-0.0569810497914896,1.16884002150647,-0.115921198470314,-0.247976856487582,1.20232679111338,-0.00760333413171425,0.126117532234751,0.115284272999431
69,10.5644778062,10.0368798388744,0.545685150556824,2.23004431669052,6.03687983887437,-2.46312016112563,0.705897582345836,1.13687983887437,-2.06312016112563,0.282203024738374,-0.157329293848026,0.136879838874374,-0.0131201611256263,-0.102324752665661,0.185949405689646,-0.163120161125626,0.186879838874374,0.286879838874374,0.156879838874374,0.044241339993459,0.113422988202364,0.0441024730331521,0.209494719646173,0.071375934398548,0.142572891840989,0.256854603562484,0.24105968792801,0.125,0.222222222222222,0.555555555555556,0.444444444444444,0.310673322365642,0.119123669793036,0.840913393975788,0.311656163858139,0.0386669403524218,0.0246632435292235,0.0808385761830327,0.0592235084260759,0.0658888106203269,0.0911601228909312,0.072062596883406,0.097793627891726,-0.0569810497914896,1.04647550546299,-0.115921198470314,-0.19498879461155,1.20232679111338,-0.100108210228403,0.126117532234751,0.111009907750038
55,11.0818189549002,10.0165716449474,0.616571644947416,1.98643618541381,6.01657164494742,-2.48342835505258,0.952682756058527,1.11657164494742,-2.08342835505258,0.366571644947416,-0.0834283550525834,0.116571644947417,-0.0334283550525834,-0.104265260631001,0.199255144947417,-0.183428355052584,0.166571644947417,0.266571644947417,0.136571644947417,0.044241339993459,0.121098805380665,0.0441024730331521,0.222268203323455,0.071375934398548,0.141299791747844,0.256854603562484,0.250237666032335,0.125,0.222222222222222,0.555555555555556,0.444444444444444,0.310673322365642,0.132083388346809,0.840913393975788,0.342617543640443,0.0386669403524218,0.0322337130747451,0.0808385761830327,0.0804900676165044,0.0658888106203269,0.154415977546157,0.072062596883406,0.163489884501265,-0.0569810497914896,1.13707994379039,-0.115921198470314,-0.138474791338487,1.20232679111338,-0.135818455696871,0.126117532234751,0.125104958644082
