has_demog,n_obs,n_pid,mean_total_units,mean_total_complaints,mean_total_severe_complaints,mean_filing_rate_annual,mean_log_total_area,mean_log_market_value,share_apartment
0,628910,133113,1.82041309567042,0.155749626782683,0.0644077885213874,0.0390774416289972,7.15671284831888,11.341595415118,0.116336200728244
1,1821840,177421,2.04143119044366,0.113637860624424,0.0600634523339042,0.0408028677073952,7.23672317717316,11.671039732857,0.168401176832214
