block,sample,outcome,fe,slope_var,slope_label,building_type,ref_building_type,base_term,interaction_term,estimable,estimate,std_error,stat_value,p_value,conf_low,conf_high
suppression,full,complaint,tract,tc_black_c,pct_black,MIDRISE_MULTI,ROW,tc_black_c,building_type::MIDRISE_MULTI:tc_black_c,TRUE,0.0115685363969082,0.0277034180532755,0.417585164930232,0.676250445107545,-0.0427301629875117,0.0658672357813282
suppression,full,complaint,tract,tc_black_c,pct_black,OTHER,ROW,tc_black_c,building_type::OTHER:tc_black_c,TRUE,-0.0110124232281386,0.00674324203020768,-1.63310514123715,0.102446885499726,-0.0242291776073456,0.00220433115106848
suppression,full,complaint,tract,tc_black_c,pct_black,ROW,ROW,tc_black_c,,TRUE,0.00109802092797663,0.00110452277236519,0.994113435638241,0.320167644983953,-0.00106684370585914,0.0032628855618124
suppression,full,complaint,tract,tc_black_c,pct_black,SMALL_MULTI_2_4,ROW,tc_black_c,building_type::SMALL_MULTI_2_4:tc_black_c,TRUE,-0.000202481430456274,0.00234661718025037,-0.0862865200853386,0.931238653922458,-0.00480185110374699,0.00439688824283444
suppression,full,complaint,tract,tc_black_c,pct_black,TWIN,ROW,tc_black_c,building_type::TWIN:tc_black_c,TRUE,0.00355312051241051,0.00270732612260913,1.31240949612168,0.189382004529911,-0.00175323868790338,0.0088594797127244
suppression,full,complaint,tract,tc_female_c,pct_women,COMMERCIAL,ROW,tc_female_c,building_type::COMMERCIAL:tc_female_c,TRUE,0.0167493316070251,0.00868780068568119,1.92791388902723,0.0538658378745736,-0.000278757736910051,0.0337774209509602
suppression,full,complaint,tract,tc_female_c,pct_women,DETACHED,ROW,tc_female_c,building_type::DETACHED:tc_female_c,TRUE,-0.000327954994053923,0.00364537189423119,-0.0899647562908227,0.928315221628131,-0.00747288390674705,0.0068169739186392
suppression,full,complaint,tract,tc_female_c,pct_women,HIGHRISE_MULTI,ROW,tc_female_c,building_type::HIGHRISE_MULTI:tc_female_c,TRUE,-0.158379081457289,0.125442246996838,-1.2625657244587,0.206745292324331,-0.404245885571091,0.0874877226565127
suppression,full,complaint,tract,tc_female_c,pct_women,LOWRISE_MULTI,ROW,tc_female_c,building_type::LOWRISE_MULTI:tc_female_c,TRUE,5.06658342055206e-05,0.00633356539012421,0.00799957544995473,0.99361733033016,-0.0123631223304379,0.012464453998849
suppression,full,complaint,tract,tc_female_c,pct_women,MIDRISE_MULTI,ROW,tc_female_c,building_type::MIDRISE_MULTI:tc_female_c,TRUE,-0.0053494031759136,0.0104301944763861,-0.51287664750879,0.608037609666342,-0.0257925843496303,0.0150937779978032
suppression,full,complaint,tract,tc_female_c,pct_women,OTHER,ROW,tc_female_c,building_type::OTHER:tc_female_c,TRUE,-0.00456948786287239,0.0107642797885787,-0.424504746496909,0.671197744474328,-0.0256674762484866,0.0165285005227418
suppression,full,complaint,tract,tc_female_c,pct_women,ROW,ROW,tc_female_c,,TRUE,0.000353204731850426,0.00106010141094953,0.333180135600483,0.738998311825259,-0.00172459403361064,0.0024310034973115
suppression,full,complaint,tract,tc_female_c,pct_women,SMALL_MULTI_2_4,ROW,tc_female_c,building_type::SMALL_MULTI_2_4:tc_female_c,TRUE,-0.0024638618021377,0.00252704968111781,-0.974995395044168,0.329562544196294,-0.0074168791771286,0.00248915557285321
suppression,full,complaint,tract,tc_female_c,pct_women,TWIN,ROW,tc_female_c,building_type::TWIN:tc_female_c,TRUE,-0.000827283226391747,0.0026533394214483,-0.311789445294633,0.755200545923077,-0.00602782849243041,0.00437326203964692
suppression,full,non_severe,bg,tc_black_c,pct_black,COMMERCIAL,ROW,tc_black_c,building_type::COMMERCIAL:tc_black_c,TRUE,-0.0156460365180434,0.00711093731889001,-2.20027765910412,0.0277872013554655,-0.0295834736630678,-0.00170859937301899
suppression,full,non_severe,bg,tc_black_c,pct_black,DETACHED,ROW,tc_black_c,building_type::DETACHED:tc_black_c,TRUE,0.00161568056486031,0.00326515717900327,0.494824743889822,0.62072383642151,-0.0047840275059861,0.00801538863570671
suppression,full,non_severe,bg,tc_black_c,pct_black,HIGHRISE_MULTI,ROW,tc_black_c,building_type::HIGHRISE_MULTI:tc_black_c,TRUE,0.011403360072739,0.0142871140337801,0.798156999781565,0.424779387323292,-0.01659938343347,0.0394061035789481
suppression,full,non_severe,bg,tc_black_c,pct_black,LOWRISE_MULTI,ROW,tc_black_c,building_type::LOWRISE_MULTI:tc_black_c,TRUE,0.00358305184497844,0.00250081071659794,1.43275611432631,0.15192754695155,-0.00131853715955351,0.0084846408495104
suppression,full,non_severe,bg,tc_black_c,pct_black,MIDRISE_MULTI,ROW,tc_black_c,building_type::MIDRISE_MULTI:tc_black_c,TRUE,0.00693539670664937,0.00703768841124605,0.985465155798426,0.324395638767892,-0.0068584725793929,0.0207292659926916
suppression,full,non_severe,bg,tc_black_c,pct_black,OTHER,ROW,tc_black_c,building_type::OTHER:tc_black_c,TRUE,-0.00647300330404747,0.00612910303313965,-1.05610939627681,0.290918238020419,-0.0184860452490012,0.00554003864090624
suppression,full,non_severe,bg,tc_black_c,pct_black,ROW,ROW,tc_black_c,,TRUE,0.000776735158991258,0.000741663047035581,1.04728847162584,0.294966551492042,-0.000676924413198481,0.002230394731181
