term,estimate,std_error,t_value,p_value,sample,outcome,fe,block,conf_low,conf_high
tc_female_c,-0.000431149554094117,0.000383032467365005,-1.12562143115471,0.261032487577831,full,severe,tract,suppression,-0.00118189319012953,0.000319594081941294
tc_black_female_c,0.00349589881911642,0.000572995270623734,6.10109541621688,2.58543583374859e-09,full,severe,tract,suppression,0.0023728280886939,0.00461896954953893
tc_cov_c,-0.00136779301774652,0.000463110043640886,-2.95349461003519,0.00333632426632239,full,severe,tract,suppression,-0.00227548870328265,-0.000460097332210382
tenant_comp_missing,0.000202356274355254,0.00028856215180342,0.701257157567591,0.483569510578964,full,severe,tract,suppression,-0.000363225543179449,0.000767938091889957
building_type::COMMERCIAL:tc_black_c,0.00294869474246834,0.00829301098448002,0.355563829348193,0.722363493083525,full,severe,tract,suppression,-0.0133056067871125,0.0192029962720492
building_type::DETACHED:tc_black_c,0.00226556425889905,0.00214594290894141,1.05574302534295,0.291752866535572,full,severe,tract,suppression,-0.00194048384262612,0.00647161236042421
building_type::HIGHRISE_MULTI:tc_black_c,0.211461964336952,0.0370041844085879,5.7145419556356,2.21737838193481e-08,full,severe,tract,suppression,0.13893376289612,0.283990165777785
building_type::LOWRISE_MULTI:tc_black_c,0.0512126036936168,0.00559635409382372,9.15106564649588,3.43985358108294e-18,full,severe,tract,suppression,0.0402437496697223,0.0621814577175113
building_type::MIDRISE_MULTI:tc_black_c,0.0261595457445888,0.00935448940201852,2.79646965433988,0.00542757984983222,full,severe,tract,suppression,0.00782474651663247,0.0444943449725451
building_type::OTHER:tc_black_c,0.00431939363938416,0.00653985084901359,0.660472805742299,0.509348536575024,full,severe,tract,suppression,-0.00849871402468248,0.0171375013034508
building_type::SMALL_MULTI_2_4:tc_black_c,0.00360163865964796,0.00113307504396696,3.1786408842246,0.00160027424771914,full,severe,tract,suppression,0.00138081157347272,0.0058224657458232
building_type::TWIN:tc_black_c,0.00141021218571949,0.00107932641622736,1.30656691480664,0.192145910226172,full,severe,tract,suppression,-0.000705267590086132,0.00352569196152511
building_type::COMMERCIAL:tc_female_c,-1.71560176639284e-05,0.00604546425782027,-0.00283783294917934,0.997737221309894,full,severe,tract,suppression,-0.0118662659629917,0.0118319539276638
building_type::DETACHED:tc_female_c,8.66055673950908e-05,0.00210170165674231,0.0412073555336734,0.967152118436933,full,severe,tract,suppression,-0.00403272967981984,0.00420594081461002
building_type::HIGHRISE_MULTI:tc_female_c,0.0502635952919363,0.0470188956781955,1.06900841814636,0.285740913783386,full,severe,tract,suppression,-0.0418934402373269,0.142420630821199
building_type::LOWRISE_MULTI:tc_female_c,0.00266574518066497,0.00407630661946492,0.653960908616559,0.51353047132224,full,severe,tract,suppression,-0.00532381579348627,0.0106553061548162
building_type::MIDRISE_MULTI:tc_female_c,0.0063118396004994,0.00552687762805612,1.14202629862087,0.254158416002476,full,severe,tract,suppression,-0.00452084055049059,0.0171445197514894
building_type::OTHER:tc_female_c,0.00471893925832838,0.00626779276063377,0.752886931419734,0.451981581154256,full,severe,tract,suppression,-0.00756593455251381,0.0170038130691706
building_type::SMALL_MULTI_2_4:tc_female_c,-0.000828496385454546,0.000872482806404615,-0.949584770465184,0.342923646660853,full,severe,tract,suppression,-0.00253856268600759,0.000881569915098499
building_type::TWIN:tc_female_c,-0.000111801122203798,0.0010881929008636,-0.102740168691665,0.918223103811082,full,severe,tract,suppression,-0.00224465920789646,0.00202105696348886
tc_black_c,0.000359345367898698,0.000489648568041088,0.733884241378083,0.463148446451561,full,severe,bg,suppression,-0.000600365825461833,0.00131905656125923
tc_female_c,-0.000436375369799124,0.000376263554608421,-1.15975986633428,0.246354431180396,full,severe,bg,suppression,-0.00117385193683163,0.000301101197233382
tc_black_female_c,0.00361228175838803,0.000602217271072224,5.99830315719193,2.56496700613566e-09,full,severe,bg,suppression,0.00243193590708647,0.00479262760968959
tc_cov_c,-0.00132121243955783,0.000467244744468593,-2.82766677463751,0.00475903084906472,full,severe,bg,suppression,-0.00223701213871627,-0.00040541274039939
tenant_comp_missing,0.000205410875255336,0.000252008325027968,0.815095593498905,0.415163306987093,full,severe,bg,suppression,-0.00028852544179948,0.000699347192310152
building_type::COMMERCIAL:tc_black_c,0.00325040077823705,0.00805930128164225,0.403310493633105,0.686784552207276,full,severe,bg,suppression,-0.0125458297337818,0.0190466312902559
building_type::DETACHED:tc_black_c,0.00150793166862448,0.00242251903495657,0.622464321999233,0.533743138168063,full,severe,bg,suppression,-0.0032402056398904,0.00625606897713936
building_type::HIGHRISE_MULTI:tc_black_c,0.204466597147173,0.03505890421907,5.83208750249402,6.86160520122224e-09,full,severe,bg,suppression,0.135751144877796,0.27318204941655
building_type::LOWRISE_MULTI:tc_black_c,0.0491025016893693,0.00521354932354176,9.41824823017348,1.94834476665443e-20,full,severe,bg,suppression,0.0388839450152274,0.0593210583635111
building_type::MIDRISE_MULTI:tc_black_c,0.0262193121127619,0.00967275214007066,2.71063620085383,0.00680167632799862,full,severe,bg,suppression,0.00726071791822342,0.0451779063073004
