term,estimate,std_error,t_value,p_value,sample,outcome,fe,block,conf_low,conf_high
tc_black_c,-0.0168296709481842,0.010477572064737,-1.6062567591232,0.10846092315714,pre,same,bg,bldg_year_targeting,-0.0373657121950686,0.00370637029870029
tc_female_c,0.00255981366195623,0.00991060075327744,0.25829046348272,0.796223725073562,pre,same,bg,bldg_year_targeting,-0.0168649638144676,0.02198459113838
tc_black_female_c,-0.0102957571150626,0.0116619744301161,-0.882848541364889,0.377481708271618,pre,same,bg,bldg_year_targeting,-0.0331532269980901,0.0125617127679649
tc_cov_c,-0.00768021175117565,0.00865449434728208,-0.887424665496212,0.37501483612049,pre,same,bg,bldg_year_targeting,-0.0246430206718485,0.00928259716949722
tenant_comp_missing,-0.00110367120428725,0.00452161411524648,-0.244087880158939,0.807201363488584,pre,same,bg,bldg_year_targeting,-0.00996603487017035,0.00775869246159586
num_units_bin::2-5:tc_black_c,0.0282804290733116,0.0117060597613258,2.41587943765192,0.0158347053107725,pre,same,bg,bldg_year_targeting,0.00533655194111297,0.0512243062055102
num_units_bin::21-50:tc_black_c,0.0800714947868505,0.0369663630955372,2.16606363411816,0.030488027244987,pre,same,bg,bldg_year_targeting,0.00761742311959766,0.152525566454103
num_units_bin::51+:tc_black_c,0.125715407017355,0.0451524884908987,2.78424094040121,0.00544328409929405,pre,same,bg,bldg_year_targeting,0.0372165295751932,0.214214284459516
num_units_bin::6-20:tc_black_c,0.0742542255764407,0.0286693165980419,2.59002426243785,0.0097044458470264,pre,same,bg,bldg_year_targeting,0.0180623650442785,0.130446086108603
num_units_bin::2-5:tc_female_c,-0.0384524027712489,0.0120128958549001,-3.20092700675201,0.00140307855132165,pre,same,bg,bldg_year_targeting,-0.061997678646853,-0.0149071268956447
num_units_bin::21-50:tc_female_c,0.0543321888301346,0.0656176330191805,0.828012019486483,0.407816022041999,pre,same,bg,bldg_year_targeting,-0.0742783718874593,0.182942749547728
num_units_bin::51+:tc_female_c,-0.016635894431782,0.101360764789564,-0.164125581198207,0.869657856197963,pre,same,bg,bldg_year_targeting,-0.215302993419328,0.182031204555764
num_units_bin::6-20:tc_female_c,0.0406334780574866,0.037632654408494,1.07973988803499,0.280458768538842,pre,same,bg,bldg_year_targeting,-0.0331265245831616,0.114393480698135
tc_black_c,-0.0379726200431664,0.013261888099918,-2.86328913025599,0.00442695920557425,full,bw,tract,bldg_year_targeting,-0.0639659207190056,-0.0119793193673272
tc_female_c,0.0120227703953513,0.0121792409622586,0.987152683209718,0.324200911626707,full,bw,tract,bldg_year_targeting,-0.0118485418906756,0.0358940826813783
tc_black_female_c,0.00505520839588197,0.0156292156853364,0.323446070337673,0.746536784340298,full,bw,tract,bldg_year_targeting,-0.0255780543473773,0.0356884711391412
tc_cov_c,-0.00385134957110246,0.011255408657366,-0.342177675493105,0.732407859617925,full,bw,tract,bldg_year_targeting,-0.0259119505395398,0.0182092513973349
tenant_comp_missing,0.00449622575196404,0.00640931982441417,0.701513713645115,0.48341528930101,full,bw,tract,bldg_year_targeting,-0.00806604110388773,0.0170584926078158
num_units_bin::2-5:tc_black_c,0.0355170893346938,0.0184129743218445,1.92891646476461,0.0544916085008741,full,bw,tract,bldg_year_targeting,-0.000572340336121462,0.071606519005509
num_units_bin::21-50:tc_black_c,0.162291905633698,0.0558559054835931,2.90554605155169,0.00388239512742775,full,bw,tract,bldg_year_targeting,0.0528143308858557,0.271769480381541
num_units_bin::51+:tc_black_c,0.184332227971604,0.0603038875574662,3.05672213579839,0.00239721089847952,full,bw,tract,bldg_year_targeting,0.0661366083589702,0.302527847584238
num_units_bin::6-20:tc_black_c,0.124113029899017,0.0427291535178028,2.90464518206068,0.00389333687385703,full,bw,tract,bldg_year_targeting,0.0403638890041234,0.20786217079391
num_units_bin::2-5:tc_female_c,-0.0521461174289345,0.0165484300466388,-3.15112172465725,0.00175645482439329,full,bw,tract,bldg_year_targeting,-0.0845810403203466,-0.0197111945375224
num_units_bin::21-50:tc_female_c,0.0805439330352908,0.0961910917616237,0.837332559182206,0.402936148477222,full,bw,tract,bldg_year_targeting,-0.107990606817492,0.269078472888073
num_units_bin::51+:tc_female_c,-0.122547170157325,0.170776947232511,-0.717586138780651,0.473456899479662,full,bw,tract,bldg_year_targeting,-0.457269986733047,0.212175646418397
num_units_bin::6-20:tc_female_c,0.0342151939265152,0.0511516636694321,0.668896991261732,0.503970568267273,full,bw,tract,bldg_year_targeting,-0.0660420668655717,0.134472454718602
tc_black_c,-0.0450182115924413,0.0136303275834483,-3.30279747987188,0.000983343039756619,full,bw,bg,bldg_year_targeting,-0.071733653656,-0.0183027695288825
tc_female_c,0.00542300561493545,0.0134360467777346,0.403616160664322,0.686561531982367,full,bw,bg,bldg_year_targeting,-0.0209116460694243,0.0317576572992952
tc_black_female_c,0.0142571045247802,0.0165268431350498,0.862663511009194,0.388481978337073,full,bw,bg,bldg_year_targeting,-0.0181355080199174,0.0466497170694779
tc_cov_c,-0.00460659005143358,0.0119627202339931,-0.385078808275023,0.70024216645369,full,bw,bg,bldg_year_targeting,-0.0280535217100601,0.018840341607193
tenant_comp_missing,0.00484798022419497,0.00609588938932996,0.79528677680417,0.426592216189472,full,bw,bg,bldg_year_targeting,-0.00709996297889176,0.0167959234272817
num_units_bin::2-5:tc_black_c,0.0370072684372829,0.0169008726080509,2.18966613709957,0.0287261003066056,full,bw,bg,bldg_year_targeting,0.00388155812550305,0.0701329787490627
num_units_bin::21-50:tc_black_c,0.174213741940781,0.0602691991382935,2.89059327868337,0.00390919005081075,full,bw,bg,bldg_year_targeting,0.0560861116297256,0.292341372251836
num_units_bin::51+:tc_black_c,0.159067941427977,0.0588866671763612,2.70125563315682,0.006997813948409,full,bw,bg,bldg_year_targeting,0.0436500737623086,0.274485809093645
num_units_bin::6-20:tc_black_c,0.131131529177994,0.0483568706117262,2.71174556002381,0.00678141350697839,full,bw,bg,bldg_year_targeting,0.0363520627790111,0.225910995576978
num_units_bin::2-5:tc_female_c,-0.0560850563052839,0.0168769397623518,-3.3231768967023,0.000914804106299032,full,bw,bg,bldg_year_targeting,-0.0891638582394935,-0.0230062543710744
num_units_bin::21-50:tc_female_c,0.0560814652803956,0.103187987989786,0.543488310731932,0.586887033877,full,bw,bg,bldg_year_targeting,-0.146166991179585,0.258329921740376
num_units_bin::51+:tc_female_c,-0.118840882030792,0.171721289559176,-0.692056776046042,0.489025545476052,full,bw,bg,bldg_year_targeting,-0.455414609566778,0.217732845505193
num_units_bin::6-20:tc_female_c,0.0308706576278039,0.0508804348983343,0.606729437149809,0.544136668740619,full,bw,bg,bldg_year_targeting,-0.0688549947729314,0.130596310028539
tc_black_c,-0.0379726200431664,0.013261888099918,-2.86328913025599,0.00442695920557425,pre,bw,tract,bldg_year_targeting,-0.0639659207190056,-0.0119793193673272
tc_female_c,0.0120227703953513,0.0121792409622586,0.987152683209718,0.324200911626707,pre,bw,tract,bldg_year_targeting,-0.0118485418906756,0.0358940826813783
tc_black_female_c,0.00505520839588197,0.0156292156853364,0.323446070337673,0.746536784340298,pre,bw,tract,bldg_year_targeting,-0.0255780543473773,0.0356884711391412
tc_cov_c,-0.00385134957110246,0.011255408657366,-0.342177675493105,0.732407859617925,pre,bw,tract,bldg_year_targeting,-0.0259119505395398,0.0182092513973349
tenant_comp_missing,0.00449622575196404,0.00640931982441417,0.701513713645115,0.48341528930101,pre,bw,tract,bldg_year_targeting,-0.00806604110388773,0.0170584926078158
num_units_bin::2-5:tc_black_c,0.0355170893346938,0.0184129743218445,1.92891646476461,0.0544916085008741,pre,bw,tract,bldg_year_targeting,-0.000572340336121462,0.071606519005509
num_units_bin::21-50:tc_black_c,0.162291905633698,0.0558559054835931,2.90554605155169,0.00388239512742775,pre,bw,tract,bldg_year_targeting,0.0528143308858557,0.271769480381541
num_units_bin::51+:tc_black_c,0.184332227971604,0.0603038875574662,3.05672213579839,0.00239721089847952,pre,bw,tract,bldg_year_targeting,0.0661366083589702,0.302527847584238
num_units_bin::6-20:tc_black_c,0.124113029899017,0.0427291535178028,2.90464518206068,0.00389333687385703,pre,bw,tract,bldg_year_targeting,0.0403638890041234,0.20786217079391
num_units_bin::2-5:tc_female_c,-0.0521461174289345,0.0165484300466388,-3.15112172465725,0.00175645482439329,pre,bw,tract,bldg_year_targeting,-0.0845810403203466,-0.0197111945375224
