block,sample,outcome,fe,group_var,group_level,ref_group_level,slope_var,slope_label,base_term,interaction_term,estimable,estimate,std_error,stat_value,p_value,conf_low,conf_high,num_units_bin,ref_num_units_bin
suppression,full,non_severe,tract,num_units_bin,6-20,1,tc_black_c,pct_black,tc_black_c,num_units_bin::6-20:tc_black_c,TRUE,-0.00566462385727833,0.00387275531721373,-1.46268570908677,0.14355339836797,-0.0132552242790172,0.00192597656446058,6-20,1
suppression,full,non_severe,tract,num_units_bin,1,1,tc_female_c,pct_women,tc_female_c,,TRUE,-0.00119862682215069,0.000365510234945456,-3.27932492048974,0.00104055754118071,-0.00191502688264379,-0.0004822267616576,1,1
suppression,full,non_severe,tract,num_units_bin,2-5,1,tc_female_c,pct_women,tc_female_c,num_units_bin::2-5:tc_female_c,TRUE,-0.00190516144655835,0.000611528682960775,-3.11540815605627,0.00183690542318229,-0.00310375766516147,-0.00070656522795523,2-5,1
suppression,full,non_severe,tract,num_units_bin,21-50,1,tc_female_c,pct_women,tc_female_c,num_units_bin::21-50:tc_female_c,TRUE,0.0117615616451847,0.0124829607919162,0.942209291629061,0.346085497734658,-0.012705041506971,0.0362281647973403,21-50,1
suppression,full,non_severe,tract,num_units_bin,51+,1,tc_female_c,pct_women,tc_female_c,num_units_bin::51+:tc_female_c,TRUE,-0.0112384874537326,0.0211868145138223,-0.530447248046685,0.595801874627193,-0.0527646439008244,0.0302876689933592,51+,1
suppression,full,non_severe,tract,num_units_bin,6-20,1,tc_female_c,pct_women,tc_female_c,num_units_bin::6-20:tc_female_c,TRUE,-0.00687569017456734,0.00494405348189195,-1.39069898813801,0.164316724595456,-0.0165660349990756,0.00281465464994088,6-20,1
suppression,full,severe,bg,num_units_bin,1,1,tc_black_c,pct_black,tc_black_c,,TRUE,0.00167152303804331,0.000493548772624699,3.3867433792898,0.000707275115606964,0.000704167443698897,0.00263887863238772,1,1
suppression,full,severe,bg,num_units_bin,2-5,1,tc_black_c,pct_black,tc_black_c,num_units_bin::2-5:tc_black_c,TRUE,0.00602612134713952,0.000807209152773764,7.46537787193358,8.30608994066926e-14,0.00444399140770294,0.00760825128657609,2-5,1
suppression,full,severe,bg,num_units_bin,21-50,1,tc_black_c,pct_black,tc_black_c,num_units_bin::21-50:tc_black_c,TRUE,0.0765749076356565,0.0154191955522962,4.96620640006431,6.82752894381671e-07,0.046353284353156,0.106796530918157,21-50,1
suppression,full,severe,bg,num_units_bin,51+,1,tc_black_c,pct_black,tc_black_c,num_units_bin::51+:tc_black_c,TRUE,0.11043140857873,0.0259706555262587,4.25216100021326,2.11717559288469e-05,0.0595289237472632,0.161333893410197,51+,1
