spec,outcome,term,estimate,std_error,t_value,p_value,conf_low,conf_high,n_obs
log_total_rent_on_retaliatory_severe,log_total_rent,retaliatory_status::same_period_severe,-0.0246654324077564,0.0120684476213605,-2.04379495869046,0.0409864068957257,-0.0483195897456229,-0.00101127506988989,112729
log_total_rent_on_retaliatory_severe,log_total_rent,retaliatory_status::within_bw_severe_not_same_period,0.00504845414759162,0.0084295425660492,0.598900131061057,0.549246022032357,-0.0114734492818648,0.0215703575770481,112729
log_total_rent_on_retaliatory_severe,log_total_rent,log(ongoing_rent),0.693011348045675,0.0192809001014924,35.9428939726748,1.64039627787435e-274,0.65522078384675,0.7308019122446,112729
log_total_rent_on_retaliatory_severe_x_high_black,log_total_rent,retaliatory_status::same_period_severe,0.0184756256194363,0.0239640282188344,0.770973287575896,0.440734227798388,-0.0284938696894791,0.0654451209283517,88859
log_total_rent_on_retaliatory_severe_x_high_black,log_total_rent,retaliatory_status::within_bw_severe_not_same_period,0.0284799007684355,0.0149391600116288,1.90639237723315,0.0566173368043171,-0.000800852854356979,0.0577606543912279,88859
log_total_rent_on_retaliatory_severe_x_high_black,log_total_rent,high_black_split,-0.00140614300823759,0.0172099321346336,-0.0817053197675223,0.934882076944841,-0.0351376099921194,0.0323253239756442,88859
log_total_rent_on_retaliatory_severe_x_high_black,log_total_rent,log(ongoing_rent),0.695196235362195,0.0207057756494994,33.5749912068134,7.88992707827543e-239,0.654612915089176,0.735779555635213,88859
log_total_rent_on_retaliatory_severe_x_high_black,log_total_rent,high_black_split:retaliatory_status::same_period_severe,-0.0678501784516341,0.0280304976691494,-2.42058415274983,0.0155067265713112,-0.122789953883167,-0.0129104030201013,88859
log_total_rent_on_retaliatory_severe_x_high_black,log_total_rent,high_black_split:retaliatory_status::within_bw_severe_not_same_period,-0.050592886926274,0.0186424874276377,-2.71384852062549,0.00665782830625589,-0.0871321622844439,-0.0140536115681041,88859
