spec,outcome,term,estimate,std_error,t_value,p_value,conf_low,conf_high,n_obs
filed_eviction_on_severe_window_pois,filed_eviction,severe_window_status::near_q_severe_not_same,0.662712656335915,0.0117528112131171,56.3875862820187,0,0.639677146358206,0.685748166313624,1763460
filed_eviction_on_severe_window_pois,filed_eviction,severe_window_status::same_q_severe,1.20725514995779,0.0157429936675088,76.6852337906602,0,1.17639888236948,1.23811141754611,1763460
