market_id,market_group,market_cluster,year,n_owners,total_units_market,total_parcels_market,hhi_units,hhi_parcels,share_top1,share_top3,share_corp_units,n_buildings,mean_log_rent,mean_log_income,share_with_rent,share_with_income,market_filing_rate,log_hhi_units,log_total_units_market
19050,All ZIPs,19050,2014,1,1,1,10000,10000,100,100,0,1,,3.84691615040666,0,1,0,9.21034037197618,0
19050,All ZIPs,19050,2015,1,1,1,10000,10000,100,100,0,1,,3.61262381343173,0,1,0,9.21034037197618,0
19050,All ZIPs,19050,2016,1,1,1,10000,10000,100,100,0,1,,3.77882267427137,0,1,0,9.21034037197618,0
19050,All ZIPs,19050,2017,1,1,1,10000,10000,100,100,0,1,,3.69895288958317,0,1,0,9.21034037197618,0
19050,All ZIPs,19050,2018,1,1,1,10000,10000,100,100,0,1,,3.96807175696816,0,1,0,9.21034037197618,0
19050,All ZIPs,19050,2019,1,1,1,10000,10000,100,100,0,1,7.49554194388426,3.97796522841514,1,1,0,9.21034037197618,0
19102,All ZIPs,19102,2011,370,4409,453,237.297356831255,52.7754630644859,9.23111816738489,20.4354728963484,61.1703334089363,453,7.75258759240318,4.21585360014704,0.0772626931567329,0.342163355408389,0.0111136312088909,5.46931402486833,8.39140318535794
19102,All ZIPs,19102,2012,371,4419,454,236.27579501608,52.5917444545783,9.2102285584974,20.3892283322019,61.0319076714189,454,7.67289698937071,4.23998274673564,0.10352422907489,0.337004405286344,0.010183299389002,5.46499974566683,8.39366870513074
19102,All ZIPs,19102,2013,371,4419,454,236.27579501608,52.5917444545783,9.2102285584974,20.3892283322019,61.0771667798144,454,7.77521952786218,4.33015270221101,0.13215859030837,0.354625550660793,0.0106358904729577,5.46499974566683,8.39366870513074
19102,All ZIPs,19102,2014,370,4419,454,236.40894016411,52.9798754099627,9.2102285584974,20.3892283322019,61.4618692011768,454,7.69402640041712,4.45807421090773,0.191629955947137,0.365638766519824,0.010183299389002,5.46556310276995,8.39366870513074
19102,All ZIPs,19102,2015,368,4419,454,236.428399839591,53.1739408876549,9.2102285584974,20.3892283322019,61.5071283095723,454,7.72819890840424,4.40760544566224,0.18942731277533,0.350220264317181,0.00746775288526816,5.46564541300159,8.39366870513074
19102,All ZIPs,19102,2016,369,4661,455,236.910873001563,52.9887694722867,8.73203175284274,20.3389830508475,63.2482299935636,455,7.77365027804944,4.62324621324653,0.213186813186813,0.353846153846154,0.00686547951083459,5.46768400712106,8.44698529637274
19102,All ZIPs,19102,2017,371,4798,457,228.532417894701,52.6217506428087,8.48270112546895,19.7582325969154,64.5477282200917,457,7.7774622294584,4.53256041511428,0.221006564551422,0.347921225382932,0.00666944560233431,5.4316780728958,8.47595444339964
19102,All ZIPs,19102,2018,371,4710,457,222.47465527112,52.6217506428087,8.6411889596603,19.1295116772824,63.8853503184713,457,7.77255128218519,4.68391322390582,0.212253829321663,0.382932166301969,0.00700636942675159,5.40481318622434,8.45744318701046
19102,All ZIPs,19102,2019,371,4710,457,222.47465527112,52.6217506428087,8.6411889596603,19.1295116772824,64.8195329087049,457,7.82509913312268,4.6776745082523,0.146608315098468,0.385120350109409,0.00976645435244161,5.40481318622434,8.45744318701046
19103,All ZIPs,19103,2011,1516,13947,1830,69.662723464443,22.0729194660928,3.54198035419804,8.06625080662508,45.9883845988385,1830,7.64416162740135,3.97229036856572,0.0748633879781421,0.583606557377049,0.00774360077436008,4.24366536070595,9.54301971035869
19103,All ZIPs,19103,2012,1515,13975,1831,69.4655739068934,22.1233856744156,3.53488372093023,8.05008944543828,46.8622540250447,1831,7.52026483115726,4.0055895430713,0.0819224467504096,0.575095576187875,0.00701252236135957,4.24083129038046,9.5450252980233
19103,All ZIPs,19103,2013,1512,14509,1833,70.5869255405133,22.1584701161262,3.40478323799021,7.85029981390861,48.9075746088635,1833,7.57865084416075,4.0940956131627,0.135297326786689,0.589198036006547,0.00902887862705907,4.256844936705,9.58252442551568
19103,All ZIPs,19103,2014,1509,14979,1835,72.226225200493,21.813214145178,3.29127445089792,7.58395086454369,50.7777555244008,1835,7.62409514464343,4.32905431373543,0.22016348773842,0.588010899182561,0.0105481006742773,4.27980320987049,9.61440449916872
19103,All ZIPs,19103,2015,1510,15091,1837,71.6985740311259,21.8013026256082,3.26684779007355,7.52766549599099,51.1099330726923,1837,7.60464947083493,4.30187985660269,0.287969515514426,0.57974959172564,0.0100722284805513,4.27247085941793,9.62185381861855
19103,All ZIPs,19103,2016,1514,15202,1841,70.9853004232727,21.8187869344552,3.24299434284962,7.39376397842389,51.3156163662676,1841,7.65308633096712,4.33755853534009,0.323737099402499,0.555133079847909,0.00999868438363373,4.26247281931441,9.62918227712599
19103,All ZIPs,19103,2017,1517,15375,1845,69.9054372397386,22.1355601089874,3.2130081300813,7.31707317073171,51.2780487804878,1845,7.67749988164731,4.2376401867334,0.255284552845529,0.562059620596206,0.00832520325203252,4.24714343219082,9.64049809267472
19103,All ZIPs,19103,2018,1520,15411,1848,69.6140846888318,22.0725342478574,3.20550256310428,7.29998053338524,51.5540847446629,1848,7.58498236208242,4.41682051270173,0.283549783549784,0.585497835497836,0.0063590941535267,4.24296691308594,9.64283681913538
19103,All ZIPs,19103,2019,1521,15562,1852,70.3459920635193,22.0356021626247,3.17439917748361,7.22914792443131,52.0948464207686,1852,7.75380898790375,4.39611400847217,0.18304535637149,0.593952483801296,0.00616887289551472,4.25342581055892,9.65258732417688
19104,All ZIPs,19104,2011,3383,14508,5229,70.7462655820394,83.0236773666469,5.67273228563551,10.9250068927488,59.4292803970223,5229,7.04584084721,2.663290986195,0.0711417096959266,0.702620003824823,0.0264681555004136,4.25909975183753,9.58245550040279
19104,All ZIPs,19104,2012,3380,14598,5249,70.0551273185102,82.4212368459298,5.63090834360871,10.8508014796547,59.9260172626387,5249,6.99185612948557,2.70744618512983,0.083634978091065,0.694417984377977,0.0250719276613235,4.24928246522944,9.58863981201158
19104,All ZIPs,19104,2013,3390,14943,5283,68.6153749323647,81.4812880030424,5.50090343304557,10.6002810680586,60.7843137254902,5283,7.1520784009383,2.82959852165273,0.106000378572781,0.759606284308158,0.0237569430502576,4.22851663399822,9.61199824174139
19104,All ZIPs,19104,2014,3404,15725,5317,75.9831058965067,80.3916055360768,5.22734499205088,11.5230524642289,62.4864864864865,5317,7.11407042793637,2.75448684989374,0.160804965205943,0.735565168328005,0.0260095389507154,4.33051102474062,9.66300708156864
19104,All ZIPs,19104,2015,3408,16148,5347,73.6881210703384,79.5948739313304,5.09041367351994,11.2212038642556,62.5402526628685,5347,7.14822035896309,2.78404512415278,0.217318122311577,0.691228726388629,0.0255759227148873,4.29984160669754,9.68955148197283
19104,All ZIPs,19104,2016,3419,16056,5381,64.8057223236369,78.6516089480513,5.11958146487295,9.8716990533134,62.8425510712506,5381,7.20491991572943,2.94799249023395,0.237688162051663,0.6898346032336,0.0247259591429995,4.17139390692289,9.68383789047617
19104,All ZIPs,19104,2017,3411,16404,5416,61.8645983598368,77.7614170170541,5.01097293343087,9.66227749329432,62.7712752987076,5416,7.17846709057945,2.85498019562634,0.234121122599705,0.705686853766617,0.0236527676176542,4.12494809944147,9.70528048651195
19104,All ZIPs,19104,2018,3406,16889,5444,61.3704706248078,77.1714243913507,4.86707324293919,9.38480667890343,64.2015513055835,5444,7.19021609553879,2.98734504287807,0.231080088170463,0.763409257898604,0.0232695837527385,4.11692878501765,9.73441780141792
19104,All ZIPs,19104,2019,3399,16774,5457,60.0199577010907,77.0617427154538,4.90044115893645,9.44914749016335,63.9799689996423,5457,7.27041575836734,2.97911443948102,0.162910023822613,0.78926149899212,0.0262310718969834,4.09467713526507,9.72758534754436
19105,All ZIPs,19105,2011,2,8,2,7812.5,5000,87.5,100,100,2,7.64969262371151,2.25366127923704,0.5,1,0.125,8.96348029404466,2.07944154167984
19105,All ZIPs,19105,2012,2,8,2,7812.5,5000,87.5,100,100,2,7.64969262371151,2.18821173511271,0.5,1,0,8.96348029404466,2.07944154167984
19105,All ZIPs,19105,2013,2,8,2,7812.5,5000,87.5,100,100,2,,2.36849647168993,0,1,0,8.96348029404466,2.07944154167984
19105,All ZIPs,19105,2014,2,8,2,7812.5,5000,87.5,100,100,2,7.69986316596182,3.927916888553,0.5,1,0,8.96348029404466,2.07944154167984
19105,All ZIPs,19105,2015,2,8,2,7812.5,5000,87.5,100,100,2,7.11476944836646,3.63239143551682,0.5,1,0,8.96348029404466,2.07944154167984
19105,All ZIPs,19105,2016,2,8,2,7812.5,5000,87.5,100,100,2,7.54230409432739,4.32124060151819,0.5,1,0,8.96348029404466,2.07944154167984
19105,All ZIPs,19105,2017,2,8,2,7812.5,5000,87.5,100,100,2,7.57076099630428,4.18704332523336,1,1,0,8.96348029404466,2.07944154167984
19105,All ZIPs,19105,2018,2,8,2,7812.5,5000,87.5,100,100,2,7.43838353004431,4.25385018063347,0.5,1,0,8.96348029404466,2.07944154167984
19105,All ZIPs,19105,2019,2,8,2,7812.5,5000,87.5,100,100,2,,4.41629054370339,0,1,0,8.96348029404466,2.07944154167984
19106,All ZIPs,19106,2011,1125,6901,1380,84.830902094522,34.9926486032346,4.89784089262426,10.9984060281119,38.3277785828141,1380,7.48191900782653,4.58653546548394,0.0818840579710145,0.434782608695652,0.00463700912911172,4.44065988790812,8.8394216076206
19106,All ZIPs,19106,2012,1125,6932,1380,84.3317110008391,34.9926486032346,4.87593768032314,10.9492210040392,38.6035776110791,1380,7.49592705307469,4.62034924975344,0.0855072463768116,0.432608695652174,0.00490478938257357,4.43475796273017,8.8439036508355
