market_id,market_group,market_cluster,year,n_owners,total_units_market,total_parcels_market,hhi_units,hhi_parcels,share_top1,share_top3,share_corp_units,n_buildings,mean_log_rent,mean_log_income,share_with_rent,share_with_income,market_filing_rate,log_hhi_units,log_total_units_market
19116__high,High-filing (>5%),19116,2017,329,1363,352,504.858246638845,33.5743801652891,13.3528980190756,34.7028613352898,60.1614086573735,352,6.86617347432436,4.27164710360203,0.167613636363636,0.818181818181818,0.113719735876743,6.22427769014676,7.21744343169653
19116__high,High-filing (>5%),19116,2018,329,1363,352,504.858246638845,33.5743801652891,13.3528980190756,34.7028613352898,60.1614086573735,352,6.9438315468883,4.42291777819997,0.142045454545455,0.886363636363636,0.102714600146735,6.22427769014676,7.21744343169653
19116__high,High-filing (>5%),19116,2019,329,1363,352,504.858246638845,33.5743801652891,13.3528980190756,34.7028613352898,60.3081438004402,352,6.96631068511401,4.32044473269641,0.144886363636364,0.903409090909091,0.110051357300073,6.22427769014676,7.21744343169653
19116__low,Lower-filing (<=5%),19116,2011,1478,4224,1588,100.046093032599,8.38308726024523,6.4157196969697,12.8551136363636,26.0890151515152,1588,6.7980971841928,3.89970712021389,0.017632241813602,0.763224181360202,0.00284090909090909,4.60563101011833,8.3485378253861
19116__low,Lower-filing (<=5%),19116,2012,1476,4224,1588,100.076358399334,8.43067337525135,6.4157196969697,12.8551136363636,26.2073863636364,1588,6.72499146534846,3.96340565572635,0.0226700251889169,0.755667506297229,0.00449810606060606,4.6059334785995,8.3485378253861
19116__low,Lower-filing (<=5%),19116,2013,1473,4224,1588,100.092051552456,8.46239745192209,6.4157196969697,12.8551136363636,26.3967803030303,1588,6.95075908324136,4.08334713197806,0.0270780856423174,0.765113350125945,0.00426136363636364,4.60609027809806,8.3485378253861
19116__low,Lower-filing (<=5%),19116,2014,1472,4227,1590,99.9606604808083,8.47276610893592,6.41116631180506,12.8459900638751,26.5199905370239,1590,6.94215474778762,3.90165160459071,0.0421383647798742,0.758490566037736,0.00307546723444523,4.60477671339599,8.34924780056679
19116__low,Lower-filing (<=5%),19116,2015,1470,4227,1590,99.9796894131245,8.5044104268031,6.41116631180506,12.8459900638751,26.425360775964,1590,6.96297319540364,3.86381817204451,0.0559748427672956,0.749056603773585,0.00331204163709487,4.60496705949055,8.34924780056679
19116__low,Lower-filing (<=5%),19116,2016,1467,4228,1591,99.9665249196912,8.56088280992909,6.40964995269631,12.8429517502365,26.6556291390729,1591,6.94199793294192,4.23035071436399,0.0590823381521056,0.72093023255814,0.00189214758751183,4.60483537914345,8.34948434699013
19116__low,Lower-filing (<=5%),19116,2017,1463,4230,1592,99.948024076589,8.70400999974719,6.40661938534279,12.8368794326241,26.8085106382979,1592,6.87610332599042,4.13100704875217,0.0527638190954774,0.740577889447236,0.00401891252955083,4.60465029163233,8.34995727204032
19116__low,Lower-filing (<=5%),19116,2018,1461,4231,1593,99.9471492698242,8.79948330127625,6.40510517608131,12.8338454266131,26.6367289056961,1593,6.9788354883222,4.29194103164237,0.0483364720652856,0.760828625235405,0.0025998581895533,4.60464153897712,8.35019365072007
19116__low,Lower-filing (<=5%),19116,2019,1457,4231,1593,99.9750801070382,8.87041509680826,6.40510517608131,12.8338454266131,26.7076341290475,1593,7.09721790923932,4.26880126111089,0.0301318267419962,0.763339610797238,0.00330891042306783,4.60492095600326,8.35019365072007
19118__high,High-filing (>5%),19118,2011,50,520,71,2165.38461538462,450.307478674865,34.6153846153846,76.1538461538462,90.7692307692308,71,6.89291235648899,4.24408888152771,0.28169014084507,0.901408450704225,0.0807692307692308,7.6803532761063,6.25382881157547
19118__high,High-filing (>5%),19118,2012,52,520,71,2164.71893491124,422.535211267605,34.6153846153846,76.1538461538462,90.1923076923077,71,6.87594127450471,4.39092123889254,0.225352112676056,0.845070422535211,0.119230769230769,7.68004580979706,6.25382881157547
19118__high,High-filing (>5%),19118,2013,52,520,71,2164.71893491124,422.535211267605,34.6153846153846,76.1538461538462,90.1923076923077,71,6.96894279335388,4.45011139653289,0.23943661971831,0.830985915492958,0.111538461538462,7.68004580979706,6.25382881157547
19118__high,High-filing (>5%),19118,2014,51,520,71,2165.38461538462,438.405078357468,34.6153846153846,76.1538461538462,90.1923076923077,71,7.09045057953916,4.12091455264994,0.295774647887324,0.788732394366197,0.138461538461538,7.6803532761063,6.25382881157547
19118__high,High-filing (>5%),19118,2015,52,520,71,2165.08875739645,426.502678040071,34.6153846153846,76.1538461538462,90,71,7.17569239164603,4.06442126132759,0.323943661971831,0.859154929577465,0.075,7.68021663608423,6.25382881157547
19118__high,High-filing (>5%),19118,2016,52,520,71,2165.08875739645,426.502678040071,34.6153846153846,76.1538461538462,90,71,7.28140804980423,4.58387551607675,0.366197183098592,0.802816901408451,0.130769230769231,7.68021663608423,6.25382881157547
19118__high,High-filing (>5%),19118,2017,52,520,71,2165.08875739645,426.502678040071,34.6153846153846,76.1538461538462,90,71,7.2021646225669,4.54276574941497,0.211267605633803,0.887323943661972,0.0442307692307692,7.68021663608423,6.25382881157547
19118__high,High-filing (>5%),19118,2018,52,520,71,2165.08875739645,426.502678040071,34.6153846153846,76.1538461538462,90.1923076923077,71,7.25086933563321,4.81423466420643,0.267605633802817,0.873239436619718,0.0769230769230769,7.68021663608423,6.25382881157547
19118__high,High-filing (>5%),19118,2019,52,520,71,2165.08875739645,426.502678040071,34.6153846153846,76.1538461538462,90.1923076923077,71,7.35063735136506,4.64387382694169,0.183098591549296,0.887323943661972,0.246153846153846,7.68021663608423,6.25382881157547
19118__low,Lower-filing (<=5%),19118,2011,355,1406,504,326.370017543183,286.674855127242,7.7524893314367,22.9018492176387,47.0839260312945,504,7.25439529498553,4.66552084995742,0.0317460317460317,0.880952380952381,0.00284495021337127,5.78803176085354,7.24850407237061
19118__low,Lower-filing (<=5%),19118,2012,356,1406,504,326.764587451865,286.832325522808,7.7524893314367,22.9018492176387,47.0128022759602,504,7.22833263699547,4.66773772168505,0.0317460317460317,0.867063492063492,0.00213371266002845,5.78923999558391,7.24850407237061
19118__low,Lower-filing (<=5%),19118,2013,356,1406,504,326.764587451865,286.832325522808,7.7524893314367,22.9018492176387,47.0839260312945,504,7.2765042265736,4.78777679612501,0.0873015873015873,0.876984126984127,0.000711237553342817,5.78923999558391,7.24850407237061
19118__low,Lower-filing (<=5%),19118,2014,354,1406,504,329.516459635496,294.15469891661,7.7524893314367,22.9018492176387,47.2972972972973,504,7.3046087956981,4.63418197220821,0.14484126984127,0.863095238095238,0.00213371266002845,5.79762630606518,7.24850407237061
19118__low,Lower-filing (<=5%),19118,2015,353,1407,505,335.650410754632,296.872855602394,7.74697938877043,22.8855721393035,46.7661691542289,505,7.2680320774847,4.64739560798591,0.184158415841584,0.855445544554456,0.00213219616204691,5.81607017414278,7.24921505711439
19118__low,Lower-filing (<=5%),19118,2016,353,1407,505,333.57933653895,291.85373982943,7.74697938877043,22.7434257285004,46.6240227434257,505,7.36603546221326,5.05128238156548,0.213861386138614,0.813861386138614,0.00142146410803127,5.80988072773569,7.24921505711439
19118__low,Lower-filing (<=5%),19118,2017,353,1409,506,332.663235078562,290.818478651432,7.73598296664301,22.7111426543648,46.5578424414478,506,7.54881532183756,4.96785637110986,0.134387351778656,0.828063241106719,0.0021291696238467,5.80713067219505,7.25063551189868
19118__low,Lower-filing (<=5%),19118,2018,354,1409,506,326.104969523207,287.069005921035,7.73598296664301,22.7111426543648,46.4868701206529,506,7.48573887880975,5.10753647356325,0.130434782608696,0.865612648221344,0,5.78721932194076,7.25063551189868
19118__low,Lower-filing (<=5%),19118,2019,353,1409,506,326.115043663845,287.147119936252,7.73598296664301,22.7111426543648,46.4868701206529,506,7.64650408635308,5.10227465595804,0.0553359683794466,0.877470355731225,0,5.7872502137884,7.25063551189868
19119__high,High-filing (>5%),19119,2011,499,1911,542,158.28108001241,25.7349436963006,4.86656200941915,13.7624280481423,60.0209314495029,542,6.73841472902957,3.64480893385501,0.228782287822878,0.828413284132841,0.181580324437467,5.06437243992337,7.55538194424027
19119__high,High-filing (>5%),19119,2012,497,1911,542,158.346798849154,26.279598589344,4.86656200941915,13.7624280481423,61.119832548404,542,6.73645866071455,3.67839315524882,0.232472324723247,0.819188191881919,0.212454212454212,5.06478755711346,7.55538194424027
19119__high,High-filing (>5%),19119,2013,499,1911,542,156.731210779204,26.0072711428223,4.86656200941915,13.7624280481423,61.1721611721612,542,6.76186602944324,3.77050999356264,0.261992619926199,0.8690036900369,0.185766614338043,5.05453230489106,7.55538194424027
19119__high,High-filing (>5%),19119,2014,498,1914,545,156.281221030978,26.2267485901858,4.858934169279,13.7408568443051,61.9644723092999,545,6.78335999875563,3.28379196951369,0.321100917431193,0.871559633027523,0.183908045977012,5.05165708325449,7.5569505720129
19119__high,High-filing (>5%),19119,2015,498,1922,545,155.735494915654,26.2940829896471,4.83870967741936,13.6836628511967,62.3309053069719,545,6.78407016177709,3.27793933596421,0.291743119266055,0.796330275229358,0.160770031217482,5.04815902277305,7.56112158953024
19119__high,High-filing (>5%),19119,2016,494,1922,545,157.581690075266,27.8427741772576,4.83870967741936,13.6836628511967,62.0707596253902,545,6.85622398238956,4.1526988295034,0.280733944954128,0.840366972477064,0.166493236212279,5.05994399094892,7.56112158953024
19119__high,High-filing (>5%),19119,2017,494,1960,546,155.461266139109,28.0427752955222,4.74489795918367,13.4183673469388,62.7551020408163,546,6.90489423675797,4.10015887821689,0.278388278388278,0.80952380952381,0.171428571428571,5.04639660823764,7.58069975222456
19119__high,High-filing (>5%),19119,2018,496,1960,546,155.383173677634,27.3718955037633,4.74489795918367,13.4183673469388,62.8571428571429,546,6.91428034464483,4.20339454733299,0.267399267399267,0.855311355311355,0.147448979591837,5.04589415457842,7.58069975222456
19119__high,High-filing (>5%),19119,2019,496,1960,546,155.424822990421,27.6402474204669,4.74489795918367,13.4183673469388,67.3979591836735,546,6.95534442480196,4.17992332800513,0.221611721611722,0.857142857142857,0.153061224489796,5.04616216128019,7.58069975222456
19119__low,Lower-filing (<=5%),19119,2011,1275,2870,1364,62.091320763879,9.56734118213617,3.37979094076655,8.95470383275261,33.6236933797909,1364,6.89633856894366,4.04192541932372,0.032258064516129,0.80791788856305,0.00557491289198606,4.1286062169154,7.96206730875367
19119__low,Lower-filing (<=5%),19119,2012,1269,2871,1365,62.1706076972172,9.71970642300333,3.37861372344131,8.95158481365378,33.9951236502961,1365,6.75694160595556,4.06418842204351,0.0373626373626374,0.806593406593407,0.00417972831765935,4.12988234299971,7.96241568012106
19119__low,Lower-filing (<=5%),19119,2013,1272,2871,1365,62.1584756633217,9.62309973299005,3.37861372344131,8.95158481365378,34.4827586206897,1365,7.0118133102231,4.15011154540158,0.0432234432234432,0.797802197802198,0.00243817485196796,4.12968718296787,7.96241568012106
19119__low,Lower-filing (<=5%),19119,2014,1269,2875,1369,62.0170888468818,9.70567629995494,3.37391304347826,8.93913043478261,34.5739130434783,1369,6.83501295023659,3.79178905412951,0.0664718772826881,0.796201607012418,0.00278260869565217,4.12740997362968,7.96380795323145
19119__low,Lower-filing (<=5%),19119,2015,1269,2903,1370,62.62304345262,9.73946400980345,3.34137099552187,8.85291078194971,35.6527729934551,1370,7.01352688144378,3.81433580701837,0.089051094890511,0.784671532846715,0.00275576989321392,4.13713331664345,7.97349996402463
19119__low,Lower-filing (<=5%),19119,2016,1265,2884,1370,63.1202617723501,9.92061377803832,3.36338418862691,8.91123439667129,35.2288488210818,1370,7.06835499418444,4.18993231872586,0.111678832116788,0.781751824817518,0.00277392510402219,4.14504182374623,7.96693349840484
19119__low,Lower-filing (<=5%),19119,2017,1266,2884,1370,62.9182769346785,9.83536682828074,3.36338418862691,8.91123439667129,36.2343966712899,1370,7.12442237787289,4.10538735576755,0.111678832116788,0.787591240875912,0.00450762829403606,4.14183669279728,7.96693349840484
19119__low,Lower-filing (<=5%),19119,2018,1263,2884,1370,62.9230860974802,9.89930204059893,3.36338418862691,8.91123439667129,35.4022191400832,1370,7.10001332583662,4.2318485234385,0.0883211678832117,0.841605839416058,0.00346740638002774,4.14191312494468,7.96693349840484
19119__low,Lower-filing (<=5%),19119,2019,1260,2884,1370,62.9278952602819,9.90995790931863,3.36338418862691,8.91123439667129,35.6796116504854,1370,7.14567172916005,4.22466648036302,0.0598540145985402,0.859124087591241,0.00381414701803051,4.14198955125065,7.96693349840484
19120__high,High-filing (>5%),19120,2011,2489,3950,2732,60.4864605031244,4.83934240678772,6.45569620253165,10.9873417721519,26.2784810126582,2732,6.62692279669921,3.2191454661719,0.165812591508053,0.802708638360176,0.212658227848101,4.10241954665454,8.28147085789517
19120__high,High-filing (>5%),19120,2012,2485,3950,2732,60.5159429578593,4.87685668901088,6.45569620253165,10.9873417721519,26.5316455696203,2732,6.68465110495976,3.22996775017405,0.171669106881406,0.801976573938507,0.192405063291139,4.10290685028612,8.28147085789517
19120__high,High-filing (>5%),19120,2013,2486,3950,2732,60.508251882711,4.86881791424877,6.45569620253165,10.9873417721519,26.6075949367089,2732,6.70347524030417,3.32042333391757,0.176427525622255,0.816983894582723,0.180759493670886,4.10277975049143,8.28147085789517
19120__high,High-filing (>5%),19120,2014,2476,3950,2732,60.5031244992789,4.88221587218561,6.45569620253165,10.9873417721519,27.1392405063291,2732,6.61916552304783,3.28680126696804,0.188506588579795,0.805270863836018,0.178987341772152,4.10269500831944,8.28147085789517
19120__high,High-filing (>5%),19120,2015,2473,3950,2732,60.5197884954334,4.91437097123403,6.45569620253165,10.9873417721519,27.2405063291139,2732,6.66812949195301,3.21304258643777,0.185944363103953,0.77891654465593,0.190632911392405,4.1029703941261,8.28147085789517
19120__high,High-filing (>5%),19120,2016,2461,3950,2732,60.5749078673289,4.97064239456875,6.45569620253165,10.9873417721519,27.7721518987342,2732,6.69950747413912,3.3280443859568,0.191434846266471,0.779648609077599,0.227848101265823,4.10388074573286,8.28147085789517
19120__high,High-filing (>5%),19120,2017,2448,3950,2732,60.6248998557923,5.01619545155401,6.45569620253165,10.9873417721519,28.4303797468354,2732,6.76148079292037,3.24491559097936,0.195461200585652,0.767569546120059,0.219240506329114,4.10470569739306,8.28147085789517
19120__high,High-filing (>5%),19120,2018,2452,3950,2732,60.6082358596378,4.98671994409296,6.45569620253165,10.9873417721519,28.8607594936709,2732,6.81240513993482,3.37286991875482,0.172401171303075,0.855783308931186,0.187848101265823,4.10443078911553,8.28147085789517
19120__high,High-filing (>5%),19120,2019,2449,3950,2732,60.6261817016503,4.98136076091823,6.45569620253165,10.9873417721519,28.8607594936709,2732,6.83150983717387,3.35964576855027,0.148609077598829,0.863103953147877,0.162025316455696,4.10472684105367,8.28147085789517
19120__low,Lower-filing (<=5%),19120,2011,4111,5800,4385,17.7140309155764,2.72464046993418,3.31034482758621,5.36206896551724,18.8448275862069,4385,6.71613703495302,3.30536528631774,0.00592930444697834,0.831014823261118,0.00241379310344828,2.87435703264817,8.66561319653451
19120__low,Lower-filing (<=5%),19120,2012,4106,5871,4385,18.9026889687932,2.72672074515459,3.27031170158406,5.67194685743485,18.6339635496508,4385,6.83572305226441,3.31321444932967,0.00843785632839225,0.825085518814139,0.00153295861011753,2.93930418542681,8.67778025606419
19120__low,Lower-filing (<=5%),19120,2013,4098,5871,4385,18.9200960954624,2.75168404779953,3.27031170158406,5.67194685743485,18.8894566513371,4385,6.96173363778082,3.35273268334692,0.0125427594070696,0.818700114025086,0.00238460228240504,2.94022464265219,8.67778025606419
19120__low,Lower-filing (<=5%),19120,2014,4089,5871,4385,18.9334415592421,2.77768748805467,3.27031170158406,5.67194685743485,19.1619826264691,4385,6.79568005971295,3.45316772221224,0.0184720638540479,0.810034207525656,0.00272525975132005,2.94092975319981,8.67778025606419
19120__low,Lower-filing (<=5%),19120,2015,4064,5871,4385,18.9670953374691,2.83073450617516,3.27031170158406,5.67194685743485,19.6900017032873,4385,6.74479761098211,3.39383640605131,0.0228050171037628,0.780843785632839,0.00187361607903253,2.94270565348131,8.67778025606419
19120__low,Lower-filing (<=5%),19120,2016,4073,5871,4385,18.9427253601323,2.78808886415673,3.27031170158406,5.67194685743485,20.7460398569239,4385,6.8812985526289,3.29037335298336,0.0264538198403649,0.763968072976055,0.00221427354794754,2.94141997181649,8.67778025606419
19120__low,Lower-filing (<=5%),19120,2017,4058,5800,4385,17.7568370986918,2.80993175397105,3.31034482758621,5.36206896551724,21.0172413793103,4385,6.92659189444331,3.19741067431955,0.0472063854047891,0.759179019384265,0.00137931034482759,2.87677063041401,8.66561319653451
19120__low,Lower-filing (<=5%),19120,2018,4047,5804,4386,17.7525564013697,2.8341223338612,3.30806340454859,5.35837353549276,21.3301171605789,4386,6.86423882678474,3.26894660469605,0.0433196534427725,0.825353397172823,0.00103376981392143,2.87652952816354,8.66630261400408
19120__low,Lower-filing (<=5%),19120,2019,4038,5875,4386,18.9644545043009,2.86011391799419,3.26808510638298,5.66808510638298,21.1914893617021,4386,6.95667263849902,3.27311790909864,0.0232558139534884,0.837209302325582,0.00187234042553192,2.94256641144224,8.67846133901236
19121__high,High-filing (>5%),19121,2011,951,2336,1159,102.662759194971,25.1101593784171,4.92294520547945,12.0291095890411,59.6746575342466,1159,6.63923876183202,2.28709033663654,0.168248490077653,0.716997411561691,0.125,4.63144943379193,7.75619534394812
19121__high,High-filing (>5%),19121,2012,954,2364,1168,100.59593851369,25.0985175455061,4.86463620981388,11.8866328257191,60.2368866328257,1168,6.70384075076601,2.20422626530159,0.196917808219178,0.683219178082192,0.123942470389171,4.6111118842233,7.76811037852599
19121__high,High-filing (>5%),19121,2013,955,2414,1177,98.7061802561554,25.4163451425617,4.76387738193869,11.6404308202154,61.4747307373654,1177,6.74406151959205,2.337291626036,0.233644859813084,0.758708581138488,0.136288318144159,4.59214756105616,7.78904040165748
19121__high,High-filing (>5%),19121,2014,964,2521,1189,97.9837591128613,25.9386399438081,4.56168187227291,11.1463704879016,62.7132090440302,1189,6.84329335484729,2.25491958936707,0.300252312867956,0.696383515559294,0.137247124157081,4.58480174159879,7.83241092718792
19121__high,High-filing (>5%),19121,2015,964,2581,1199,94.1385960437804,24.7286973228315,4.45563734986439,10.8872530027121,64.2386671832623,1199,6.82333690321035,2.22200565419929,0.307756463719766,0.679733110925772,0.112746997287873,4.54476812236891,7.85593219971861
19121__high,High-filing (>5%),19121,2016,957,2660,1203,93.0352196280172,25.0067543803279,4.32330827067669,10.5639097744361,65.6015037593985,1203,6.87502844343958,2.30033768681677,0.344139650872818,0.703241895261845,0.137218045112782,4.53297812713996,7.88608140177575
19121__high,High-filing (>5%),19121,2017,963,2725,1208,91.9101085767189,24.3273321345553,4.22018348623853,10.3119266055046,64.8440366972477,1208,6.98135124958399,2.1934026632574,0.365066225165563,0.701158940397351,0.122935779816514,4.5208110187067,7.91022370709734
19121__high,High-filing (>5%),19121,2018,963,2706,1210,90.9178311698457,24.5065227784986,4.24981522542498,10.3843311160384,65.5210643015521,1210,6.94837999586136,2.40123575678593,0.343801652892562,0.76198347107438,0.135254988913526,4.50995614443064,7.90322680873073
19121__high,High-filing (>5%),19121,2019,964,2719,1211,90.2168968563477,24.1728553494973,4.22949613828613,10.3346818683339,66.3111438028687,1211,6.96022036519173,2.43734062209402,0.260115606936416,0.78447563996697,0.115851415961751,4.5022167360922,7.90801944463247
19121__low,Lower-filing (<=5%),19121,2011,2987,8257,4885,673.944629890996,666.248170563615,25.687295627952,28.9088046505995,64.6481773041056,4885,6.84726143236953,2.36444479840918,0.0247697031729785,0.59078812691914,0.000847765532275645,6.51314795604065,9.01881660441743
19121__low,Lower-filing (<=5%),19121,2012,3029,8520,4963,625.955498247632,635.579370355036,24.7300469483568,27.8521126760563,65.5164319248826,4963,7.22816040663665,2.34268836573244,0.0463429377392706,0.579689703808181,0.000821596244131455,6.43927927951186,9.05017161982336
19121__low,Lower-filing (<=5%),19121,2013,3062,8688,5024,601.506247689605,618.684771694629,24.2288213627993,27.2905156537753,65.6652854511971,5024,7.17352071969163,2.48070232292374,0.0589171974522293,0.583001592356688,0.00103591160220994,6.39943692220968,9.06969804217372
19121__low,Lower-filing (<=5%),19121,2014,3076,8900,5068,567.331650044171,599.474611736737,23.5056179775281,26.4943820224719,66.4494382022472,5068,7.19763744221472,2.35095025911838,0.120363062352013,0.588595106550908,0.00202247191011236,6.34094405344113,9.09380655572023
19121__low,Lower-filing (<=5%),19121,2015,3082,8962,5104,553.930725186037,583.219350979192,23.2202633340772,26.1883508145503,67.005132782861,5104,7.27247869505553,2.32619258733368,0.160854231974922,0.546042319749216,0.00156215130551216,6.31703963413799,9.10074869534609
19121__low,Lower-filing (<=5%),19121,2016,3097,9101,5153,561.838956275215,580.109695143084,23.3930337325569,26.3157894736842,67.4211625096143,5153,7.28770077399161,2.28548161359758,0.165728701727149,0.544537162817776,0.00175804856609164,6.33121525415862,9.11613957657736
19121__low,Lower-filing (<=5%),19121,2017,3146,9388,5286,550.886608093237,587.249294927254,23.1678738815509,26.0012782275245,68.2893054963784,5286,7.30237624473427,2.18344418756052,0.181044267877412,0.544267877412032,0.0015977844056242,6.31152899504041,9.14718755697091
19121__low,Lower-filing (<=5%),19121,2018,3184,9796,5383,530.181150763553,567.515149850178,22.7133523887301,25.4287464271131,68.7729685585954,5383,7.31152454234928,2.34098693491052,0.17276611554895,0.588705182983467,0.0018374846876276,6.27321874204144,9.18972941807206
19121__low,Lower-filing (<=5%),19121,2019,3231,10352,5485,518.482603993263,547.705725983306,22.4207882534776,25.589258114374,70.0444358578053,5485,7.27742419523454,2.38420751551777,0.114311759343665,0.605834092980857,0.00173879443585781,6.25090647646695,9.24493501674068
19122__high,High-filing (>5%),19122,2011,267,487,307,134.29242438936,75.6506700336341,6.77618069815195,15.605749486653,47.0225872689938,307,6.76324447657637,2.44295590905434,0.172638436482085,0.726384364820847,0.13347022587269,4.90001969381727,6.18826412308259
19122__high,High-filing (>5%),19122,2012,272,703,312,383.542185593545,73.7590401051942,13.0867709815078,30.1564722617354,55.049786628734,312,6.65625756237674,2.46987084458974,0.221153846153846,0.743589743589744,0.140825035561878,5.94944961630529,6.55535689181067
19122__high,High-filing (>5%),19122,2013,272,670,312,311.249721541546,73.7590401051942,10,26.7164179104478,51.4925373134328,312,6.82781628050619,2.41893962153899,0.237179487179487,0.724358974358974,0.170149253731343,5.74059555313288,6.50727771238501
19122__high,High-filing (>5%),19122,2014,276,647,316,256.349003485353,72.3041179298188,9.11901081916538,22.7202472952087,49.3044822256569,316,6.95163263489507,2.42514896229493,0.329113924050633,0.740506329113924,0.173106646058733,5.54653981090151,6.4723462945009
19122__high,High-filing (>5%),19122,2015,277,690,318,267.758874186095,71.7930461611487,8.55072463768116,22.7536231884058,46.9565217391304,318,6.9168772209324,2.34014084699064,0.339622641509434,0.723270440251572,0.207246376811594,5.5900868523308,6.53669159759131
19122__high,High-filing (>5%),19122,2016,278,696,320,265.267868939094,74.8046875,8.47701149425287,22.5574712643678,48.4195402298851,320,7.03215498804929,2.68384930745462,0.30625,0.7375,0.156609195402299,5.58074014163071,6.54534966033442
19122__high,High-filing (>5%),19122,2017,280,701,321,261.802479034434,74.0481944080515,8.41654778887304,22.3965763195435,49.5007132667618,321,7.04064388327142,2.51002219331032,0.308411214953271,0.735202492211838,0.154065620542083,5.56759032262285,6.55250788703459
19122__high,High-filing (>5%),19122,2018,283,742,325,252.068787643217,72.8047337278107,7.95148247978437,21.1590296495957,52.2911051212938,325,6.99792141968237,2.83062645045826,0.289230769230769,0.809230769230769,0.113207547169811,5.52970201710092,6.60934924316738
19122__high,High-filing (>5%),19122,2019,284,744,326,251.040582726327,72.4528585946029,7.93010752688172,21.1021505376344,51.8817204301075,326,6.88079437816397,2.78413042541357,0.223926380368098,0.812883435582822,0.139784946236559,5.52561461023094,6.61204103483309
19122__low,Lower-filing (<=5%),19122,2011,1424,3552,2094,523.352216236513,631.412440510904,22.240990990991,27.0551801801802,58.079954954955,2094,6.6338406261692,2.71010917989965,0.0176695319961796,0.606972301814709,0.00140765765765766,6.2602546910039,8.17526610411206
19122__low,Lower-filing (<=5%),19122,2012,1430,3545,2102,524.309452714542,626.705932730452,22.2849083215797,27.1086036671368,57.8561354019746,2102,6.82640755328515,2.80658358660744,0.0185537583254044,0.613701236917222,0.000846262341325811,6.26208206862547,8.17329343896623
19122__low,Lower-filing (<=5%),19122,2013,1445,3839,2127,485.868393513586,612.252656809697,20.5782755926022,29.0440218806981,60.2240166710081,2127,7.22563664797644,2.92184889392521,0.0267983074753173,0.6262341325811,0.000520969002344361,6.18593779198931,8.2529671950008
19122__low,Lower-filing (<=5%),19122,2014,1456,3966,2146,456.222825941807,601.548297662958,19.9193141704488,28.1139687342411,59.9596570852244,2146,6.84324246187945,2.73225628667345,0.0554520037278658,0.613233923578751,0.00201714573877963,6.12298134354336,8.28551330907974
19122__low,Lower-filing (<=5%),19122,2015,1494,4081,2191,420.789836489819,577.215074906016,19.358000490076,26.1455525606469,60.5978926733644,2191,7.18544546749759,2.69911166894741,0.091738931994523,0.564582382473756,0.00147022788532223,6.04213350830344,8.31409733540581
19122__low,Lower-filing (<=5%),19122,2016,1534,4251,2245,389.019401858287,549.963541847445,18.5838626205599,25.0999764761233,61.0444601270289,2245,7.3407272082316,2.86121329827327,0.110022271714922,0.575946547884187,0.000705716302046577,5.96362921861705,8.35490952835879
19122__low,Lower-filing (<=5%),19122,2017,1615,4677,2352,327.488445474125,501.465679809326,16.8911695531324,22.8137695103699,61.3213598460552,2352,7.23067119446276,2.77584212598081,0.127125850340136,0.58078231292517,0.00064143681847338,5.79145277345788,8.45041215772589
19122__low,Lower-filing (<=5%),19122,2018,1675,5471,2455,332.225805956935,508.743534330801,15.7923597148602,25.1873514896728,59.1665143483824,2455,7.2897576562174,2.99017555775718,0.136863543788187,0.630142566191446,0.00109669164686529,5.80581487615168,8.60721669406383
19122__low,Lower-filing (<=5%),19122,2019,1757,6036,2571,289.688860431404,464.479721078873,14.7945659377071,23.3101391650099,60.6361829025845,2571,7.38645309913473,3.01882751751831,0.0991831971995333,0.618436406067678,0.000662690523525514,5.66880745195248,8.70549681988774
19123__high,High-filing (>5%),19123,2011,179,790,210,608.972921006251,83.9002267573695,15.4430379746835,36.4556962025316,79.3670886075949,210,7.23300361500078,2.9006414408212,0.195238095238095,0.752380952380952,0.0860759493670886,6.41177380203536,6.67203294546107
19123__high,High-filing (>5%),19123,2012,181,792,212,605.933068054282,82.7696689213244,15.4040404040404,36.3636363636364,78.9141414141414,212,7.23246258478633,3.34831163487547,0.268867924528302,0.768867924528302,0.147727272727273,6.40676953121409,6.67456139181443
19123__high,High-filing (>5%),19123,2013,183,799,215,595.81673587604,81.5575987020013,15.2690863579474,36.0450563204005,78.3479349186483,215,7.32282360647749,3.48766153903357,0.209302325581395,0.804651162790698,0.0988735919899875,6.38993312963969,6.68336094576628
19123__high,High-filing (>5%),19123,2014,184,800,216,594.34375,81.0185185185183,15.25,36,78.125,216,7.27558676432795,3.93946333634319,0.356481481481481,0.796296296296296,0.1125,6.38745785568194,6.68461172766793
19123__high,High-filing (>5%),19123,2015,183,840,216,563.010204081634,81.8758573388201,14.5238095238095,34.2857142857143,77.5,216,7.35063962874574,3.88534742120591,0.425925925925926,0.787037037037037,0.179761904761905,6.33329775245437,6.73340189183736
19123__high,High-filing (>5%),19123,2016,186,854,219,546.18299886469,80.2735555972559,14.2857142857143,33.7236533957845,77.751756440281,219,7.40067771255483,4.29662051627734,0.401826484018265,0.757990867579909,0.125292740046838,6.30295408234626,6.74993119378857
19123__high,High-filing (>5%),19123,2017,188,893,221,511.819564636735,79.2367068651338,13.6618141097424,32.2508398656215,78.6114221724524,221,7.39662031927586,4.25113453541557,0.330316742081448,0.787330316742081,0.118701007838746,6.23797215010864,6.7945865808765
